anio,nivel,cve,nombre,poblacion,sexo,num,den,casos,ee,cota,fuente,universo
2000,alcaldia,009,Milpa Alta,monolingues,Total,19.0,3862.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,009,Milpa Alta,todas,Hombres,2767.0,42409.0,6628.0,0.005639,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,009,Milpa Alta,todas,Mujeres,2169.0,44053.0,6724.0,0.004097,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,009,Milpa Alta,todas,Total,4936.0,86462.0,13352.0,0.00549,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,ambas,Hombres,1635.0,293358.0,24978.0,0.000177,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,ambas,Mujeres,2287.0,330026.0,28611.0,0.000306,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,ambas,Total,3922.0,623384.0,53589.0,0.000231,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,autoads,Hombres,2747.0,293358.0,24978.0,0.00046,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,autoads,Mujeres,3328.0,330026.0,28611.0,0.000454,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,autoads,Total,6075.0,623384.0,53589.0,0.000458,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,hablantes5,Total,10374.0,618702.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,monolingues,Total,42.0,10374.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,010,Álvaro Obregón,todas,Hombres,6938.0,293358.0,24978.0,0.001201,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,todas,Mujeres,8998.0,330026.0,28611.0,0.00141,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,010,Álvaro Obregón,todas,Total,15936.0,623384.0,53589.0,0.001293,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,ambas,Hombres,356.0,131591.0,10889.0,1.6e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,ambas,Mujeres,571.0,138907.0,11439.0,7e-06,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,ambas,Total,927.0,270498.0,22328.0,9e-06,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,autoads,Hombres,910.0,131591.0,10889.0,0.000744,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,autoads,Mujeres,879.0,138907.0,11439.0,0.000296,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,autoads,Total,1789.0,270498.0,22328.0,0.000734,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,hablantes5,Total,4016.0,266287.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,011,Tláhuac,monolingues,Total,13.0,4016.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,011,Tláhuac,todas,Hombres,2808.0,131591.0,10889.0,0.001763,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,todas,Mujeres,2669.0,138907.0,11439.0,0.001379,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,011,Tláhuac,todas,Total,5477.0,270498.0,22328.0,0.001631,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,ambas,Hombres,1398.0,247452.0,25177.0,0.000438,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,ambas,Mujeres,2211.0,275818.0,28006.0,0.000476,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,ambas,Total,3609.0,523270.0,53183.0,0.000477,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,autoads,Hombres,2238.0,247452.0,25177.0,0.000487,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,autoads,Mujeres,3111.0,275818.0,28006.0,0.000608,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,autoads,Total,5349.0,523270.0,53183.0,0.000591,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,hablantes5,Total,10976.0,521608.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,012,Tlalpan,monolingues,Total,54.0,10976.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,012,Tlalpan,todas,Hombres,6472.0,247452.0,25177.0,0.001078,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,todas,Mujeres,8302.0,275818.0,28006.0,0.001368,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,012,Tlalpan,todas,Total,14774.0,523270.0,53183.0,0.001312,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,ambas,Hombres,1025.0,159136.0,19445.0,4.1e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,ambas,Mujeres,1054.0,169852.0,20631.0,3.9e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,ambas,Total,2079.0,328988.0,40076.0,4.3e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,autoads,Hombres,1854.0,159136.0,19445.0,4.5e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,autoads,Mujeres,1836.0,169852.0,20631.0,4.7e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,autoads,Total,3690.0,328988.0,40076.0,4.8e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,hablantes5,Total,8725.0,328480.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,013,Xochimilco,monolingues,Total,40.0,8725.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,013,Xochimilco,todas,Hombres,5884.0,159136.0,19445.0,9.3e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,todas,Mujeres,5419.0,169852.0,20631.0,8.2e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,013,Xochimilco,todas,Total,11303.0,328988.0,40076.0,8.3e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,ambas,Hombres,390.0,146290.0,15796.0,0.00015,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,ambas,Mujeres,1366.0,190030.0,20641.0,0.000286,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,ambas,Total,1756.0,336320.0,36437.0,0.00033,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,autoads,Hombres,753.0,146290.0,15796.0,0.000327,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,autoads,Mujeres,2028.0,190030.0,20641.0,0.000352,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,autoads,Total,2781.0,336320.0,36437.0,0.000373,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,hablantes5,Total,5939.0,330626.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,monolingues,Total,42.0,5939.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,014,Benito Juárez,todas,Hombres,2933.0,146290.0,15796.0,0.001246,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,todas,Mujeres,5640.0,190030.0,20641.0,0.001426,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,014,Benito Juárez,todas,Total,8573.0,336320.0,36437.0,0.001432,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,ambas,Hombres,1856.0,220872.0,15471.0,,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,ambas,Mujeres,2277.0,255618.0,17979.0,,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,ambas,Total,4133.0,476490.0,33450.0,,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,autoads,Hombres,3268.0,220872.0,15471.0,,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,autoads,Mujeres,3984.0,255618.0,17979.0,,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,autoads,Total,7252.0,476490.0,33450.0,0.0,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,hablantes5,Total,9603.0,467176.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,monolingues,Total,69.0,9603.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,015,Cuauhtémoc,todas,Hombres,8020.0,220872.0,15471.0,6.2e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,todas,Mujeres,8527.0,255618.0,17979.0,1e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,015,Cuauhtémoc,todas,Total,16547.0,476490.0,33450.0,3.4e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,ambas,Hombres,526.0,144781.0,14291.0,1.3e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,ambas,Mujeres,1435.0,179088.0,17831.0,0.000532,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,ambas,Total,1961.0,323869.0,32122.0,0.000328,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,autoads,Hombres,916.0,144781.0,14291.0,0.000243,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,autoads,Mujeres,2272.0,179088.0,17831.0,0.000749,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,autoads,Total,3188.0,323869.0,32122.0,0.000546,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,hablantes5,Total,5822.0,319140.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,monolingues,Total,29.0,5822.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,016,Miguel Hidalgo,todas,Hombres,2955.0,144781.0,14291.0,0.001335,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,todas,Mujeres,5598.0,179088.0,17831.0,0.001721,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,016,Miguel Hidalgo,todas,Total,8553.0,323869.0,32122.0,0.001653,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,ambas,Hombres,526.0,199329.0,21157.0,9.2e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,ambas,Mujeres,742.0,225129.0,23880.0,9.9e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,ambas,Total,1268.0,424458.0,45037.0,7.3e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,autoads,Hombres,952.0,199329.0,21157.0,0.000164,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,autoads,Mujeres,1100.0,225129.0,23880.0,0.000193,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,autoads,Total,2052.0,424458.0,45037.0,0.00017,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,hablantes5,Total,5808.0,419312.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,monolingues,Total,43.0,5808.0,,,censo,"Censo General de Población y Vivienda 2000 (INEGI), ITER",Hablantes de lengua indígena
2000,alcaldia,017,Venustiano Carranza,todas,Hombres,3216.0,199329.0,21157.0,0.00062,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,todas,Mujeres,3688.0,225129.0,23880.0,0.000504,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,alcaldia,017,Venustiano Carranza,todas,Total,6904.0,424458.0,45037.0,0.000589,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,entidad,09,Ciudad de México,ambas,Hombres,16723.0,3676249.0,315581.0,8.1e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,entidad,09,Ciudad de México,ambas,Mujeres,23852.0,4128946.0,355678.0,6.6e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
2000,entidad,09,Ciudad de México,ambas,Total,40575.0,7805195.0,671259.0,7.9e-05,muestra,"Censo General de Población y Vivienda 2000 (INEGI), cuestionario ampliado",Población de 5 años y más
